y,x
0.0015313935681470138,0.
0.0016420361247947454,0.01519224698779198
0.0017985611510791368,0.06030737921409157
0.0019047619047619048,0.1339745962155614
0.0021413276231263384,0.23395555688102188
0.002421307506053269,0.35721239031346075
0.0027247956403269754,0.5
0.0030211480362537764,0.6579798566743313
0.003355704697986577,0.8263518223330697
0.0037313432835820895,1.
0.00423728813559322,1.2249510543438649
